ticket_id,user_id,match_id,seat,section,gate_id,category,qr_token,scan_status,scan_time,fraud_score
1842,9666,57,S-D-87,Sec-13,2,General,QR-40F57E97245F,Scanned,2026-05-16T16:07:00,14
1843,9515,58,S-C-78,Sec-19,11,Club,QR-BC8248E70422,Scanned,2026-05-17T19:06:00,14
1844,3735,59,S-D-17,Sec-2,10,VIP,QR-88F9DFCB8914,Scanned,2026-05-18T21:06:00,13
1845,2893,60,S-D-49,Sec-13,8,General,QR-3652A7D15587,Scanned,2026-05-19T19:46:00,9
1846,8983,61,S-B-97,Sec-1,3,VIP,QR-A040B6BB03BF,Scanned,2026-05-20T21:14:00,10
1847,3292,62,S-C-51,Sec-8,8,Club,QR-D5BDE51CF172,Scanned,2026-05-21T22:43:00,14
1848,5144,63,S-D-52,Sec-15,8,General,QR-1FB883C4A900,Scanned,2026-05-22T20:22:00,14
1849,3137,64,S-D-7,Sec-8,10,VIP,QR-BB17C8B9CD15,Scanned,2026-05-23T16:28:00,14
1850,1871,55,S-C-60,Sec-13,2,General,QR-5751E5F04B05,Scanned,2026-05-14T20:05:00,11
1851,9398,56,S-D-6,Sec-16,15,General,QR-B9734684AC7E,Scanned,2026-05-15T20:05:00,11
1852,6085,57,S-B-2,Sec-4,1,VIP,QR-593331868709,Scanned,2026-05-16T15:56:00,6
1853,9348,58,S-B-81,Sec-17,8,VIP,QR-B9CD0DD73BC4,Scanned,2026-05-17T21:05:00,0
1854,6473,59,S-D-45,Sec-20,9,General,QR-946D7BE8FA25,Scanned,2026-05-18T21:26:00,12
1855,9471,60,S-A-57,Sec-16,9,VIP,QR-59C997D113BD,Scanned,2026-05-19T19:46:00,1
1856,3513,61,S-D-43,Sec-15,4,General,QR-E20E79672320,Scanned,2026-05-20T19:00:00,2
1857,2527,62,S-D-36,Sec-13,9,Premium,QR-268E1CACC430,Scanned,2026-05-21T22:44:00,6
1858,1199,63,S-B-25,Sec-14,8,General,QR-31E6520977A7,Scanned,2026-05-22T21:09:00,9
1859,7995,64,S-C-27,Sec-1,11,Premium,QR-93CC0272E87D,Scanned,2026-05-23T15:34:00,4
1860,8908,55,S-A-29,Sec-15,1,Premium,QR-C2E7A1ABBB26,Scanned,2026-05-14T21:11:00,8
1861,8531,56,S-C-79,Sec-12,13,Club,QR-9A60D4162F56,Scanned,2026-05-15T20:51:00,2
1862,6350,57,S-B-86,Sec-19,4,VIP,QR-F619CEA8C45E,Scanned,2026-05-16T15:00:00,10
1863,1365,58,S-D-62,Sec-9,11,VIP,QR-B590A035E840,Scanned,2026-05-17T20:18:00,7
1864,1841,59,S-C-33,Sec-4,9,VIP,QR-CE04A23DEDF1,Scanned,2026-05-18T21:13:00,12
1865,8608,60,S-B-13,Sec-18,8,Premium,QR-BAB47C30847D,Scanned,2026-05-19T20:24:00,7
1866,7870,61,S-C-39,Sec-3,5,VIP,QR-9EE24EB364D9,Scanned,2026-05-20T19:35:00,12
1867,6144,62,S-A-56,Sec-13,8,Premium,QR-81180DC0206E,Scanned,2026-05-21T21:17:00,2
1868,1502,63,S-C-48,Sec-4,10,Premium,QR-A18C3F085E81,Scanned,2026-05-22T19:34:00,15
1869,7494,64,S-B-52,Sec-14,9,Premium,QR-5BF1121727CF,Scanned,2026-05-23T15:16:00,15
1870,6507,55,S-B-77,Sec-11,2,VIP,QR-852DA9B28896,Scanned,2026-05-14T20:18:00,5
1871,2346,56,S-A-95,Sec-1,16,Club,QR-CC939803EDE2,Scanned,2026-05-15T20:59:00,3
1872,3489,57,S-A-1,Sec-16,2,Club,QR-D877E9A3484A,Scanned,2026-05-16T15:14:00,2
1873,7010,58,S-C-86,Sec-19,8,General,QR-5AB43C2C96D5,Scanned,2026-05-17T20:46:00,9
1874,6410,59,S-A-5,Sec-19,7,General,QR-9C7FE642E7DF,Scanned,2026-05-18T22:38:00,9
1875,3785,60,S-D-63,Sec-4,7,General,QR-5DB398218CBD,Scanned,2026-05-19T21:20:00,6
1876,5661,61,S-B-9,Sec-15,3,VIP,QR-E949629C0F80,Scanned,2026-05-20T19:06:00,2
1877,9134,62,S-B-89,Sec-10,11,VIP,QR-B73D889BC94D,Scanned,2026-05-21T22:40:00,3
1878,8745,63,S-D-46,Sec-17,7,Club,QR-E32AC6C41CCC,Scanned,2026-05-22T19:54:00,5
1879,4853,64,S-C-86,Sec-11,9,VIP,QR-C3779C1D1D89,Scanned,2026-05-23T15:38:00,13
1880,3544,55,S-A-11,Sec-2,2,Premium,QR-B2F3BDC25886,Scanned,2026-05-14T19:22:00,4
1881,8356,56,S-B-20,Sec-3,16,General,QR-A2E0A802CAF0,Scanned,2026-05-15T20:43:00,3
1882,8891,57,S-D-53,Sec-4,3,VIP,QR-52F6FD5C2508,Scanned,2026-05-16T15:59:00,7
1883,1555,58,S-C-21,Sec-13,11,VIP,QR-7D735F79B279,Scanned,2026-05-17T20:27:00,15
1884,1515,59,S-C-50,Sec-6,8,VIP,QR-FA41690C190D,Scanned,2026-05-18T23:04:00,1
1885,8367,60,S-B-42,Sec-14,10,Club,QR-A6F8287E8E2E,Scanned,2026-05-19T19:39:00,10
1886,3690,61,S-C-54,Sec-3,6,VIP,QR-329E00C5CE6E,Scanned,2026-05-20T20:33:00,0
1887,3300,62,S-B-66,Sec-20,10,VIP,QR-5944BFC805A6,Scanned,2026-05-21T22:43:00,1
1888,7847,63,S-A-99,Sec-1,10,VIP,QR-1D901AB53934,Scanned,2026-05-22T20:29:00,5
1889,1045,64,S-A-62,Sec-17,9,VIP,QR-D67A5B0C6763,Scanned,2026-05-23T15:45:00,10
1890,9274,55,S-C-68,Sec-13,2,Premium,QR-E9B5FAACCF0D,Scanned,2026-05-14T20:43:00,10
1891,8454,56,S-C-69,Sec-15,16,Premium,QR-79DDC3FA723A,Scanned,2026-05-15T19:29:00,1
1892,7674,57,S-A-61,Sec-14,1,VIP,QR-4A7D74080DBA,Scanned,2026-05-16T15:55:00,0
1893,8361,58,S-C-39,Sec-2,10,Premium,QR-A7C7464CC91D,Scanned,2026-05-17T20:00:00,7
1894,1071,59,S-B-6,Sec-8,8,VIP,QR-BAE28F18F4EA,Scanned,2026-05-18T21:39:00,8
1895,8046,60,S-A-10,Sec-9,10,Premium,QR-C631E7A542CC,Scanned,2026-05-19T19:39:00,0
1896,1839,61,S-D-75,Sec-7,5,Club,QR-E62477DFA171,Scanned,2026-05-20T21:16:00,9
1897,7374,62,S-C-23,Sec-18,11,VIP,QR-D60D5851DD74,Scanned,2026-05-21T22:51:00,7
1898,6387,63,S-B-62,Sec-1,8,General,QR-875289A243BE,Scanned,2026-05-22T19:31:00,2
1899,5790,64,S-C-54,Sec-6,7,Premium,QR-B662075E4857,Scanned,2026-05-23T16:14:00,5
1900,5732,55,S-C-70,Sec-18,4,Premium,QR-21EA49FCB56D,Failed,2026-05-14T20:39:00,73
1901,1055,56,S-B-9,Sec-9,12,General,QR-30E26CA67AFD,Scanned,2026-05-15T20:41:00,3
1902,2990,57,S-D-66,Sec-4,2,General,QR-5A306A92F5FF,Scanned,2026-05-16T15:25:00,10
1903,2508,58,S-C-23,Sec-13,10,VIP,QR-58B94A938117,Scanned,2026-05-17T20:59:00,11
1904,2040,59,S-B-19,Sec-11,8,VIP,QR-17443E3A5FBE,Scanned,2026-05-18T23:16:00,2
1905,1489,60,S-C-50,Sec-14,8,Premium,QR-BC944DC91728,Scanned,2026-05-19T19:18:00,11
1906,4116,61,S-D-100,Sec-19,1,Club,QR-91382D0A4BD3,Scanned,2026-05-20T20:26:00,5
1907,7346,62,S-C-83,Sec-12,7,Premium,QR-2929A75EE3D3,Scanned,2026-05-21T21:14:00,14
1908,4082,63,S-A-74,Sec-12,8,General,QR-97703FED5067,Scanned,2026-05-22T21:11:00,14
1909,1122,64,S-C-60,Sec-3,7,VIP,QR-232D84CAB4F1,Scanned,2026-05-23T15:54:00,13
1910,3225,55,S-D-64,Sec-18,2,General,QR-E5112DDD8313,Scanned,2026-05-14T19:07:00,3
1911,6195,56,S-B-40,Sec-18,16,VIP,QR-F7DDC4780ABA,Scanned,2026-05-15T20:50:00,1
1912,1900,57,S-C-86,Sec-5,4,VIP,QR-537DCC737204,Scanned,2026-05-16T17:11:00,3
1913,6570,58,S-D-10,Sec-17,9,Club,QR-AEF70AD4B6E9,Scanned,2026-05-17T20:41:00,8
1914,5913,59,S-D-3,Sec-1,9,General,QR-2916D068B332,Scanned,2026-05-18T21:13:00,9
1915,3252,60,S-A-47,Sec-4,9,VIP,QR-251C916D1DAA,Scanned,2026-05-19T20:33:00,2
1916,3028,61,S-B-74,Sec-7,1,VIP,QR-C0DA9B57595D,Scanned,2026-05-20T19:55:00,10
1917,5531,62,S-C-98,Sec-18,11,General,QR-8ABFAFBAE81A,Scanned,2026-05-21T22:21:00,1
1918,5875,63,S-A-52,Sec-2,11,General,QR-3B624430894D,Scanned,2026-05-22T19:00:00,9
1919,5409,64,S-A-18,Sec-3,9,Club,QR-1B7A5ADB45A3,Scanned,2026-05-23T16:57:00,10
1920,1697,55,S-D-47,Sec-13,1,General,QR-BBCED3AED2F1,Scanned,2026-05-14T20:53:00,15
1921,5057,56,S-A-43,Sec-6,16,General,QR-B7C8352B3864,Scanned,2026-05-15T20:13:00,5
1922,4579,57,S-B-22,Sec-17,2,General,QR-E38C7140C200,Scanned,2026-05-16T17:16:00,15
1923,4073,58,S-D-71,Sec-8,8,Club,QR-AD70F77CFE72,Scanned,2026-05-17T21:19:00,8
1924,4154,59,S-C-45,Sec-5,7,Club,QR-249BECD17714,Scanned,2026-05-18T22:26:00,12
1925,5081,60,S-A-91,Sec-14,10,Club,QR-18B25E40C69B,Scanned,2026-05-19T20:07:00,8
1926,7645,61,S-B-96,Sec-9,3,Club,QR-53C44D93A6CA,Scanned,2026-05-20T21:20:00,3
1927,3171,62,S-A-30,Sec-8,8,Premium,QR-0A960ABF9647,Scanned,2026-05-21T22:50:00,7
1928,4574,63,S-C-15,Sec-19,7,General,QR-0EE06E2904E2,Scanned,2026-05-22T19:39:00,4
1929,7773,64,S-A-44,Sec-7,7,Premium,QR-53A9427CF549,Scanned,2026-05-23T16:52:00,0
1930,7042,55,S-C-53,Sec-13,4,Premium,QR-56ACE0529B9F,Scanned,2026-05-14T20:43:00,3
1931,3391,56,S-B-50,Sec-12,16,VIP,QR-7C65EB81DEC2,Scanned,2026-05-15T19:27:00,6
1932,5488,57,S-D-7,Sec-9,2,Premium,QR-044716A3D7D8,Scanned,2026-05-16T15:15:00,15
1933,2007,58,S-A-96,Sec-15,7,Club,QR-19A9C046B8AB,Scanned,2026-05-17T19:22:00,5
1934,2810,59,S-C-19,Sec-10,11,VIP,QR-447E05E3A83F,Scanned,2026-05-18T22:28:00,13
1935,8754,60,S-A-76,Sec-15,9,Premium,QR-C66231FE3E4A,Scanned,2026-05-19T19:31:00,0
1936,4292,61,S-C-62,Sec-13,3,VIP,QR-888AEAA0B54C,Scanned,2026-05-20T20:23:00,14
1937,8179,62,S-B-3,Sec-8,9,Premium,QR-8EF2CBA09A5E,Scanned,2026-05-21T21:18:00,7
1938,2800,63,S-C-93,Sec-12,10,Club,QR-D3BAABB064D7,Scanned,2026-05-22T20:24:00,4
1939,9463,64,S-C-96,Sec-13,11,VIP,QR-59C2396C355C,Scanned,2026-05-23T16:55:00,8
1940,5634,55,S-C-32,Sec-18,1,General,QR-B65DCFDF852B,Scanned,2026-05-14T20:53:00,7
1941,3443,56,S-A-42,Sec-18,16,Premium,QR-319186B1B29B,Scanned,2026-05-15T19:13:00,0
1942,4169,57,S-B-14,Sec-10,4,VIP,QR-745E9799E483,Scanned,2026-05-16T17:20:00,15
1943,7586,58,S-C-13,Sec-13,10,VIP,QR-5ED4A8492989,Scanned,2026-05-17T20:11:00,6
1944,1751,59,S-C-46,Sec-16,10,Premium,QR-2F8C13A1DA00,Scanned,2026-05-18T22:18:00,10
1945,8059,60,S-A-89,Sec-3,8,VIP,QR-35EC438F6C9D,Scanned,2026-05-19T19:14:00,7
1946,1719,61,S-B-60,Sec-14,1,Premium,QR-CD87BA53ED05,Scanned,2026-05-20T20:21:00,13
1947,3224,62,S-B-95,Sec-7,11,General,QR-7A1B149C660A,Scanned,2026-05-21T22:54:00,14
1948,5202,63,S-A-76,Sec-14,8,VIP,QR-E4FE0CF1A6FA,Scanned,2026-05-22T20:56:00,1
1949,2532,64,S-C-31,Sec-20,7,VIP,QR-3FB5E3F21ABA,Scanned,2026-05-23T15:25:00,6
1950,1724,55,S-D-89,Sec-9,1,General,QR-C6B3C44C601F,Scanned,2026-05-14T20:16:00,7
1951,4545,56,S-D-43,Sec-4,16,Premium,QR-ABF5CD5E4971,Scanned,2026-05-15T21:19:00,15
1952,7998,57,S-C-46,Sec-15,1,Premium,QR-4BA26301E3E7,Scanned,2026-05-16T16:09:00,0
1953,1350,58,S-C-25,Sec-6,11,Premium,QR-D5268426D2AF,Scanned,2026-05-17T21:14:00,3
1954,4209,59,S-B-26,Sec-5,8,Premium,QR-589064637DC9,Scanned,2026-05-18T23:09:00,5
1955,4697,60,S-B-5,Sec-4,9,Club,QR-2B53E5A71642,Scanned,2026-05-19T21:05:00,14
1956,8075,61,S-B-89,Sec-3,6,Premium,QR-3E7BEA9746F3,Scanned,2026-05-20T19:47:00,9
1957,3808,62,S-C-5,Sec-18,8,Club,QR-2A9A80CD8369,Scanned,2026-05-21T21:44:00,0
1958,3582,63,S-B-10,Sec-5,8,Club,QR-403CA51AB4F7,Scanned,2026-05-22T20:53:00,2
1959,3723,64,S-C-92,Sec-17,10,General,QR-1D5117755708,Scanned,2026-05-23T15:29:00,7
1960,9731,55,S-B-58,Sec-14,6,VIP,QR-CAEF7C04FC14,Scanned,2026-05-14T19:25:00,5
1961,5264,56,S-B-94,Sec-1,13,Club,QR-A69B49F626F3,Scanned,2026-05-15T20:09:00,10
1962,9773,57,S-D-12,Sec-19,2,Club,QR-06EFBC46A581,Scanned,2026-05-16T16:05:00,12
1963,9742,58,S-A-72,Sec-16,7,Premium,QR-36466287665F,Scanned,2026-05-17T21:07:00,7
1964,9832,59,S-B-17,Sec-8,10,Premium,QR-C8809244E8D5,Scanned,2026-05-18T23:07:00,5
1965,6557,60,S-A-34,Sec-9,7,General,QR-10372366D443,Scanned,2026-05-19T20:19:00,2
1966,8008,61,S-D-27,Sec-5,3,Premium,QR-456A08AA9678,Scanned,2026-05-20T20:35:00,1
1967,8248,62,S-A-55,Sec-18,8,General,QR-C1276C2076C7,Scanned,2026-05-21T21:08:00,4
1968,5528,63,S-C-4,Sec-2,7,VIP,QR-326252AA26C6,Scanned,2026-05-22T19:23:00,5
1969,2371,64,S-C-22,Sec-19,7,General,QR-2EA3984F58DD,Scanned,2026-05-23T17:14:00,0
1970,2610,55,S-D-69,Sec-12,1,General,QR-2DAD52592B1B,Scanned,2026-05-14T20:32:00,15
1971,6126,56,S-D-87,Sec-4,12,General,QR-CBB7E9A08D66,Scanned,2026-05-15T20:42:00,11
1972,3610,57,S-A-70,Sec-5,5,VIP,QR-CA6A79179846,Scanned,2026-05-16T16:06:00,8
1973,9557,58,S-A-20,Sec-6,11,Club,QR-65CF0BF4E38D,Scanned,2026-05-17T20:07:00,15
1974,8683,59,S-A-65,Sec-14,9,General,QR-CFDF80109BD9,Scanned,2026-05-18T22:00:00,12
1975,1046,60,S-C-32,Sec-13,10,General,QR-CA5AB121A7A6,Scanned,2026-05-19T21:09:00,1
1976,9453,61,S-C-68,Sec-5,3,VIP,QR-33F51E052450,Scanned,2026-05-20T20:58:00,11
1977,7767,62,S-B-35,Sec-17,10,Club,QR-87C056781C7A,Scanned,2026-05-21T22:49:00,7
1978,7000,63,S-C-22,Sec-19,8,VIP,QR-EA6CE6B26870,Scanned,2026-05-22T19:46:00,1
1979,1869,64,S-D-27,Sec-8,10,General,QR-D1AC69BABA6D,Scanned,2026-05-23T17:10:00,15
1980,9616,55,S-B-17,Sec-3,4,Club,QR-6104CF92399F,Scanned,2026-05-14T19:50:00,0
1981,7418,56,S-C-68,Sec-4,12,VIP,QR-02FC3C8629E9,Scanned,2026-05-15T21:08:00,3
1982,3908,57,S-D-64,Sec-8,5,General,QR-5AD7BE468B01,Scanned,2026-05-16T16:14:00,8
1983,9657,58,S-A-52,Sec-9,11,Premium,QR-0F87AB335F42,Scanned,2026-05-17T19:44:00,6
1984,7555,59,S-C-93,Sec-6,8,Premium,QR-8B10F106FD73,Scanned,2026-05-18T23:04:00,4
1985,3599,60,S-A-32,Sec-14,11,VIP,QR-2624AB8149AF,Scanned,2026-05-19T19:36:00,9
1986,4505,61,S-A-40,Sec-9,6,Premium,QR-12374A8CC88B,Scanned,2026-05-20T19:46:00,13
1987,5778,62,S-D-21,Sec-12,7,Club,QR-53C513030E00,Scanned,2026-05-21T23:10:00,12
1988,7608,63,S-B-93,Sec-12,9,VIP,QR-CB15BC57F94C,Scanned,2026-05-22T21:10:00,5
1989,1382,64,S-A-61,Sec-13,9,Premium,QR-441393A8EA64,Scanned,2026-05-23T16:05:00,6
1990,9405,55,S-A-99,Sec-8,3,Club,QR-925B8917B134,Scanned,2026-05-14T20:09:00,9
1991,5513,56,S-C-93,Sec-5,12,VIP,QR-4BF008A9EACC,Scanned,2026-05-15T20:19:00,5
1992,5747,57,S-A-38,Sec-8,4,General,QR-F10FED594BE0,Scanned,2026-05-16T15:53:00,1
1993,4184,58,S-C-76,Sec-11,8,Premium,QR-2B379B851D40,Scanned,2026-05-17T20:27:00,11
1994,2675,59,S-A-13,Sec-20,7,Club,QR-7E721F57B565,Scanned,2026-05-18T22:24:00,4
1995,4255,60,S-B-76,Sec-3,10,Club,QR-52D0E282DCF9,Scanned,2026-05-19T20:49:00,1
1996,3208,61,S-D-83,Sec-11,6,Premium,QR-9EFDC8A4F0A9,Scanned,2026-05-20T19:14:00,6
1997,2259,62,S-A-97,Sec-20,8,General,QR-9F8B2A1CAE18,Scanned,2026-05-21T21:36:00,1
1998,2562,63,S-D-65,Sec-14,11,Club,QR-CA4E35EF0318,Scanned,2026-05-22T19:57:00,12
1999,4420,64,S-A-4,Sec-19,11,General,QR-7386B4F9A130,Scanned,2026-05-23T17:18:00,5
2000,3096,55,S-A-32,Sec-13,1,VIP,QR-B8C8477860E1,Failed,2026-05-14T19:34:00,87
2001,5648,56,S-A-93,Sec-14,14,Club,QR-B0370D789CD6,Scanned,2026-05-15T19:13:00,8
2002,6666,57,S-B-8,Sec-3,1,Premium,QR-EF37EB6FAD66,Scanned,2026-05-16T15:40:00,11
2003,2784,58,S-C-29,Sec-8,9,General,QR-F0EE03B41F8D,Scanned,2026-05-17T20:49:00,9
2004,3283,59,S-D-25,Sec-6,10,Club,QR-A65F1BE2A44E,Scanned,2026-05-18T21:53:00,0
2005,2205,60,S-B-58,Sec-9,8,Premium,QR-7EBFC64395EE,Scanned,2026-05-19T19:11:00,4
2006,2512,61,S-C-5,Sec-10,3,VIP,QR-2961DA0E6406,Scanned,2026-05-20T19:33:00,2
2007,1349,62,S-C-31,Sec-16,8,Club,QR-5AECC257BE95,Scanned,2026-05-21T23:10:00,11
2008,9509,63,S-A-15,Sec-5,10,Club,QR-D545BDD9C9D5,Scanned,2026-05-22T19:29:00,1
2009,1908,64,S-B-47,Sec-13,10,General,QR-C431360EEA8E,Scanned,2026-05-23T17:10:00,6
2010,3524,55,S-D-10,Sec-11,4,General,QR-B469699890C2,Scanned,2026-05-14T21:14:00,12
2011,5162,56,S-C-46,Sec-2,13,General,QR-598ED94F5D92,Scanned,2026-05-15T20:36:00,6
2012,8953,57,S-D-55,Sec-18,4,Premium,QR-AE4879E67C6A,Scanned,2026-05-16T15:29:00,3
2013,5758,58,S-A-15,Sec-8,8,Premium,QR-0922391034CD,Scanned,2026-05-17T19:06:00,8
2014,4180,59,S-C-39,Sec-8,9,General,QR-12B10A2271C6,Scanned,2026-05-18T21:05:00,14
2015,4473,60,S-B-83,Sec-12,10,Premium,QR-069157032C60,Scanned,2026-05-19T19:36:00,1
2016,7072,61,S-D-89,Sec-1,5,General,QR-D1BA5C4B8E94,Scanned,2026-05-20T21:07:00,3
2017,2063,62,S-C-37,Sec-19,11,General,QR-EA284803C26C,Scanned,2026-05-21T21:11:00,11
2018,3714,63,S-D-97,Sec-20,8,General,QR-78FAB542744B,Scanned,2026-05-22T19:25:00,8
2019,8475,64,S-A-67,Sec-10,11,Club,QR-8E15263FD302,Scanned,2026-05-23T15:44:00,9
2020,3408,55,S-C-73,Sec-4,2,VIP,QR-F2A8E90622F8,Scanned,2026-05-14T19:42:00,7
2021,4186,56,S-B-25,Sec-4,14,General,QR-AC221723AEAB,Scanned,2026-05-15T19:12:00,9
2022,8044,57,S-D-73,Sec-18,2,Premium,QR-264712FB6EAE,Scanned,2026-05-16T16:05:00,4
2023,3540,58,S-D-82,Sec-4,7,Club,QR-500A4DA4CCB6,Scanned,2026-05-17T21:15:00,15
2024,3850,59,S-B-40,Sec-18,10,Club,QR-B912C1E9FFBF,Scanned,2026-05-18T23:13:00,14
2025,4998,60,S-B-85,Sec-18,8,Premium,QR-9CFA9B6D8234,Scanned,2026-05-19T19:57:00,11
2026,7677,61,S-A-19,Sec-19,1,VIP,QR-D726D8EFCE8A,Scanned,2026-05-20T21:20:00,11
2027,9999,62,S-B-52,Sec-19,11,Club,QR-2BFE45D03A26,Scanned,2026-05-21T21:53:00,0
2028,2532,63,S-D-74,Sec-13,9,Premium,QR-CE4E509EF040,Scanned,2026-05-22T19:29:00,8
2029,1245,64,S-D-55,Sec-4,9,Club,QR-FAAC52E9EE00,Scanned,2026-05-23T17:02:00,6
2030,6519,55,S-A-33,Sec-7,6,Premium,QR-76D957782E40,Scanned,2026-05-14T20:32:00,10
2031,4943,56,S-C-66,Sec-9,14,Club,QR-DC27CFB91F6C,Scanned,2026-05-15T19:02:00,4
2032,8839,57,S-B-1,Sec-1,6,General,QR-F129DE9C980F,Scanned,2026-05-16T17:13:00,5
2033,2026,58,S-A-15,Sec-13,11,Club,QR-315FAC4328C2,Scanned,2026-05-17T19:40:00,12
2034,4168,59,S-C-4,Sec-2,11,Premium,QR-813797266836,Scanned,2026-05-18T23:01:00,2
2035,5576,60,S-A-38,Sec-20,7,Club,QR-CC54915ADF48,Scanned,2026-05-19T19:05:00,1
2036,7682,61,S-B-81,Sec-17,1,VIP,QR-80FACFCDB322,Scanned,2026-05-20T21:07:00,14
2037,1825,62,S-C-29,Sec-9,8,Club,QR-D17CA133731D,Scanned,2026-05-21T21:35:00,4
2038,8254,63,S-C-51,Sec-6,9,General,QR-559E3926979E,Scanned,2026-05-22T19:14:00,14
2039,7745,64,S-B-77,Sec-5,7,Club,QR-CFB19EA35A8B,Scanned,2026-05-23T16:45:00,12
2040,8769,55,S-D-7,Sec-6,3,General,QR-4D341940DBA0,Scanned,2026-05-14T20:57:00,15
2041,7510,56,S-C-9,Sec-7,16,General,QR-3EC1857DC72E,Scanned,2026-05-15T20:13:00,0
2042,2462,57,S-B-41,Sec-12,2,Premium,QR-34185453D5F3,Scanned,2026-05-16T15:24:00,7
2043,2782,58,S-D-70,Sec-3,8,Premium,QR-76B9F7F6AD63,Scanned,2026-05-17T19:52:00,12
2044,2666,59,S-A-78,Sec-6,10,General,QR-EE81603DFE0F,Scanned,2026-05-18T22:28:00,5
2045,7913,60,S-B-66,Sec-11,7,Club,QR-C364975C467F,Scanned,2026-05-19T20:52:00,7
2046,7161,61,S-A-25,Sec-7,2,Club,QR-CE06381B131A,Scanned,2026-05-20T19:14:00,11
2047,6032,62,S-C-76,Sec-2,10,General,QR-E70B695A5AD9,Scanned,2026-05-21T21:01:00,9
2048,7482,63,S-C-66,Sec-2,8,VIP,QR-CD0BF925325E,Scanned,2026-05-22T21:08:00,4
2049,1867,64,S-B-58,Sec-7,7,Club,QR-DB1D120C0F19,Scanned,2026-05-23T16:10:00,9
2050,8708,55,S-A-19,Sec-15,6,VIP,QR-F94705A9EBA3,Scanned,2026-05-14T20:54:00,12
2051,1230,56,S-B-82,Sec-3,15,Premium,QR-4DE9DF5AEAB6,Scanned,2026-05-15T20:33:00,2
2052,5278,57,S-D-22,Sec-19,4,Premium,QR-520ED9AD5DB0,Scanned,2026-05-16T16:54:00,6
2053,4832,58,S-D-30,Sec-18,11,VIP,QR-DACD8CC0D265,Scanned,2026-05-17T19:15:00,14
2054,9905,59,S-C-53,Sec-1,8,General,QR-2F0FBF9E87B0,Scanned,2026-05-18T21:09:00,5
2055,9075,60,S-D-52,Sec-4,9,Premium,QR-FD5621BDB781,Scanned,2026-05-19T19:25:00,0
2056,9135,61,S-B-52,Sec-17,4,Club,QR-A68D589ABE51,Scanned,2026-05-20T21:05:00,12
2057,7163,62,S-B-11,Sec-6,8,General,QR-FC89886F467D,Scanned,2026-05-21T21:47:00,0
2058,3609,63,S-A-51,Sec-12,8,Premium,QR-F3287487C401,Scanned,2026-05-22T19:51:00,10
2059,2719,64,S-C-52,Sec-19,7,VIP,QR-0A51D64DFD20,Scanned,2026-05-23T15:02:00,14
2060,2192,55,S-B-42,Sec-19,2,General,QR-D1B02324713A,Scanned,2026-05-14T19:07:00,5
2061,4854,56,S-D-80,Sec-20,15,Club,QR-70F702482A43,Scanned,2026-05-15T21:10:00,8
2062,3595,57,S-B-5,Sec-11,5,VIP,QR-4F34E84D1122,Scanned,2026-05-16T15:01:00,0
2063,5109,58,S-C-83,Sec-5,7,Premium,QR-868B172E7735,Scanned,2026-05-17T19:02:00,13
2064,2377,59,S-C-45,Sec-15,9,VIP,QR-D8BABB6EC78E,Scanned,2026-05-18T21:09:00,2
2065,2502,60,S-C-23,Sec-8,11,Club,QR-3EE7AB9C0D3E,Scanned,2026-05-19T21:11:00,14
2066,8826,61,S-B-70,Sec-6,5,Club,QR-99FB9D679C32,Scanned,2026-05-20T19:26:00,12
2067,2278,62,S-A-93,Sec-15,7,Club,QR-80D7241E5230,Scanned,2026-05-21T22:10:00,12
2068,8152,63,S-D-92,Sec-5,10,Club,QR-4905EE61BC5B,Scanned,2026-05-22T19:42:00,4
2069,9093,64,S-A-83,Sec-18,8,VIP,QR-08BD7AB547A7,Scanned,2026-05-23T15:08:00,6
2070,4891,55,S-C-7,Sec-9,3,General,QR-B76C25C329D6,Scanned,2026-05-14T19:38:00,5
2071,6438,56,S-D-73,Sec-2,12,VIP,QR-74A204A198B2,Scanned,2026-05-15T19:41:00,12
2072,9877,57,S-B-100,Sec-11,1,General,QR-FCAA2D6F95E3,Scanned,2026-05-16T16:38:00,8
2073,9579,58,S-D-59,Sec-19,9,VIP,QR-3A5377F9B79C,Scanned,2026-05-17T20:16:00,5
2074,5820,59,S-B-82,Sec-8,10,Premium,QR-70B55E49CCC4,Scanned,2026-05-18T22:45:00,11
2075,4188,60,S-A-44,Sec-13,8,VIP,QR-179A9583B74F,Scanned,2026-05-19T19:40:00,7
2076,4058,61,S-C-93,Sec-16,2,VIP,QR-29DF1397E47C,Scanned,2026-05-20T21:00:00,10
2077,3816,62,S-D-76,Sec-8,8,VIP,QR-8F2440BFDF52,Scanned,2026-05-21T21:41:00,5
2078,2675,63,S-B-65,Sec-4,8,VIP,QR-049ABE88F035,Scanned,2026-05-22T19:05:00,11
2079,1421,64,S-D-67,Sec-9,11,Club,QR-F3A09F9FDA48,Scanned,2026-05-23T15:46:00,11
2080,8992,55,S-C-34,Sec-8,4,VIP,QR-28726FFCE117,Scanned,2026-05-14T21:16:00,10
2081,9394,56,S-A-15,Sec-16,12,Premium,QR-C44BDDF53811,Scanned,2026-05-15T20:02:00,3
2082,4263,57,S-C-75,Sec-8,5,Club,QR-D2EE3FDA6B87,Scanned,2026-05-16T16:38:00,1
2083,4444,58,S-D-40,Sec-3,9,General,QR-8715B6DD278D,Scanned,2026-05-17T20:58:00,11
