scan_id,ticket_id,scan_time,gate_id,scanner_id,result,details
8149,3918,2026-05-22T19:26:00,9,SCN-9-4,Success,Verification passed
8150,5437,2026-05-21T23:07:00,9,SCN-9-3,Success,Verification passed
8151,5122,2026-05-16T15:02:00,5,SCN-5-2,Success,Verification passed
8152,6122,2026-05-16T16:52:00,1,SCN-1-1,Success,Verification passed
8153,2973,2026-05-17T21:04:00,11,SCN-11-1,Success,Verification passed
8154,6561,2026-05-15T20:12:00,15,SCN-15-4,Success,Verification passed
8155,7197,2026-05-21T21:28:00,7,SCN-7-3,Success,Verification passed
8156,4210,2026-05-14T19:29:00,3,SCN-3-4,Success,Verification passed
8157,4698,2026-05-22T18:53:00,9,SCN-9-1,Success,Verification passed
8158,5721,2026-05-15T21:16:00,16,SCN-16-2,Success,Verification passed
8159,7906,2026-05-20T20:25:00,1,SCN-1-2,Success,Verification passed
8160,1736,2026-05-20T18:50:00,5,SCN-5-4,Success,Verification passed
8161,7854,2026-05-18T21:27:00,9,SCN-9-1,Success,Verification passed
8162,8591,2026-05-15T19:44:00,14,SCN-14-3,Success,Verification passed
8163,7341,2026-05-15T18:51:00,14,SCN-14-1,Success,Verification passed
8164,2092,2026-05-16T15:03:00,2,SCN-2-2,Success,Verification passed
8165,7597,2026-05-21T21:06:00,8,SCN-8-4,Success,Verification passed
8166,8591,2026-05-15T18:57:00,14,SCN-14-2,Success,Verification passed
8167,7734,2026-05-18T21:14:00,8,SCN-8-1,Success,Verification passed
8168,3207,2026-05-21T23:18:00,7,SCN-7-3,Success,Verification passed
8169,5653,2026-05-17T21:01:00,8,SCN-8-4,Success,Verification passed
8170,9735,2026-05-19T20:59:00,7,SCN-7-4,Success,Verification passed
8171,7514,2026-05-18T23:02:00,7,SCN-7-2,Success,Verification passed
8172,7879,2026-05-23T17:16:00,10,SCN-10-1,Success,Verification passed
8173,1600,2026-05-14T21:20:00,1,SCN-1-2,Success,Verification passed
8174,5759,2026-05-23T15:56:00,11,SCN-11-4,Success,Verification passed
8175,8424,2026-05-18T22:20:00,11,SCN-11-1,Success,Verification passed
8176,2349,2026-05-23T15:32:00,10,SCN-10-1,Success,Verification passed
8177,44,2026-05-18T21:51:00,8,SCN-8-2,Success,Verification passed
8178,8202,2026-05-16T15:08:00,6,SCN-6-4,Success,Verification passed
8179,7609,2026-05-23T15:06:00,11,SCN-11-3,Success,Verification passed
8180,1791,2026-05-15T19:57:00,12,SCN-12-4,Success,Verification passed
8181,7797,2026-05-21T20:54:00,9,SCN-9-1,Success,Verification passed
8182,8293,2026-05-17T19:34:00,7,SCN-7-4,Success,Verification passed
8183,6673,2026-05-17T20:53:00,10,SCN-10-4,Success,Verification passed
8184,7374,2026-05-18T22:43:00,8,SCN-8-2,Success,Verification passed
8185,3229,2026-05-23T16:07:00,8,SCN-8-1,Success,Verification passed
8186,7667,2026-05-21T21:15:00,10,SCN-10-4,Success,Verification passed
8187,7810,2026-05-14T21:04:00,5,SCN-5-2,Success,Verification passed
8188,991,2026-05-15T20:33:00,13,SCN-13-4,Success,Verification passed
8189,4234,2026-05-18T22:57:00,10,SCN-10-3,Success,Verification passed
8190,7418,2026-05-22T20:16:00,11,SCN-11-4,Success,Verification passed
8191,9233,2026-05-17T18:59:00,10,SCN-10-4,Success,Verification passed
8192,8447,2026-05-21T22:21:00,8,SCN-8-4,Success,Verification passed
8193,4059,2026-05-23T15:03:00,11,SCN-11-4,Success,Verification passed
8194,9774,2026-05-18T21:06:00,7,SCN-7-4,Success,Verification passed
8195,8747,2026-05-21T21:56:00,8,SCN-8-1,Success,Verification passed
8196,3670,2026-05-14T21:04:00,4,SCN-4-4,Success,Verification passed
8197,3498,2026-05-22T21:05:00,9,SCN-9-2,Success,Verification passed
8198,8780,2026-05-14T21:03:00,6,SCN-6-1,Success,Verification passed
8199,4567,2026-05-21T22:36:00,8,SCN-8-1,Success,Verification passed
8200,2299,2026-05-23T14:54:00,9,SCN-9-1,Success,Verification passed
8201,5341,2026-05-15T20:55:00,15,SCN-15-2,Success,Verification passed
8202,9897,2026-05-21T22:12:00,8,SCN-8-2,Success,Verification passed
8203,8944,2026-05-18T21:59:00,8,SCN-8-1,Success,Verification passed
8204,3174,2026-05-18T23:24:00,10,SCN-10-1,Success,Verification passed
8205,8152,2026-05-16T14:46:00,3,SCN-3-1,Success,Verification passed
8206,1954,2026-05-18T22:02:00,8,SCN-8-4,Success,Verification passed
8207,2349,2026-05-23T16:18:00,10,SCN-10-2,Success,Verification passed
8208,4737,2026-05-21T22:25:00,9,SCN-9-1,Success,Verification passed
8209,6709,2026-05-23T15:25:00,7,SCN-7-1,Success,Verification passed
8210,6475,2026-05-19T19:20:00,9,SCN-9-2,Success,Verification passed
8211,9722,2026-05-16T15:11:00,1,SCN-1-1,Success,Verification passed
8212,3511,2026-05-15T18:51:00,12,SCN-12-4,Success,Verification passed
8213,6399,2026-05-23T15:10:00,11,SCN-11-4,Success,Verification passed
8214,2901,2026-05-15T20:15:00,13,SCN-13-4,Success,Verification passed
8215,2050,2026-05-14T20:06:00,6,SCN-6-2,Success,Verification passed
8216,7114,2026-05-18T21:26:00,11,SCN-11-2,Success,Verification passed
8217,3322,2026-05-16T15:52:00,4,SCN-4-4,Success,Verification passed
8218,3962,2026-05-16T15:26:00,3,SCN-3-4,Success,Verification passed
8219,3127,2026-05-21T22:34:00,7,SCN-7-4,Success,Verification passed
8220,1229,2026-05-23T16:36:00,11,SCN-11-1,Success,Verification passed
8221,8721,2026-05-15T20:00:00,13,SCN-13-4,Success,Verification passed
8222,1264,2026-05-18T20:58:00,7,SCN-7-2,Success,Verification passed
8223,5743,2026-05-17T20:32:00,11,SCN-11-4,Suspicious Transfer,flagged by fraud rules
8224,7369,2026-05-23T16:52:00,7,SCN-7-1,Success,Verification passed
8225,8418,2026-05-22T19:26:00,8,SCN-8-2,Success,Verification passed
8226,4786,2026-05-20T20:05:00,6,SCN-6-4,Success,Verification passed
8227,8405,2026-05-19T20:18:00,11,SCN-11-4,Success,Verification passed
8228,4752,2026-05-16T16:55:00,5,SCN-5-2,Success,Verification passed
8229,2002,2026-05-16T16:52:00,1,SCN-1-3,Success,Verification passed
8230,6675,2026-05-19T18:43:00,11,SCN-11-4,Success,Verification passed
8231,8386,2026-05-20T20:28:00,4,SCN-4-1,Success,Verification passed
8232,1169,2026-05-23T16:52:00,10,SCN-10-4,Success,Verification passed
8233,1957,2026-05-21T23:10:00,8,SCN-8-1,Success,Verification passed
8234,780,2026-05-14T20:28:00,5,SCN-5-2,Success,Verification passed
8235,3615,2026-05-19T21:04:00,10,SCN-10-4,Success,Verification passed
8236,9944,2026-05-18T21:26:00,10,SCN-10-3,Success,Verification passed
8237,5564,2026-05-18T22:41:00,7,SCN-7-4,Success,Verification passed
8238,9887,2026-05-21T21:40:00,11,SCN-11-2,Success,Verification passed
8239,4977,2026-05-21T22:47:00,9,SCN-9-2,Success,Verification passed
8240,8002,2026-05-16T15:34:00,2,SCN-2-4,Success,Verification passed
8241,8377,2026-05-21T21:07:00,9,SCN-9-1,Success,Verification passed
8242,3650,2026-05-14T21:16:00,1,SCN-1-4,Success,Verification passed
8243,6900,2026-05-14T19:22:00,4,SCN-4-2,Success,Verification passed
8244,7998,2026-05-22T19:09:00,9,SCN-9-3,Success,Verification passed
8245,3673,2026-05-17T20:34:00,8,SCN-8-4,Success,Verification passed
8246,4294,2026-05-18T20:35:00,7,SCN-7-3,Success,Verification passed
8247,8905,2026-05-19T20:47:00,10,SCN-10-3,Success,Verification passed
8248,4236,2026-05-20T19:05:00,1,SCN-1-1,Success,Verification passed
8249,6796,2026-05-20T19:44:00,5,SCN-5-4,Success,Verification passed
8250,1585,2026-05-19T21:19:00,9,SCN-9-2,Success,Verification passed
8251,7098,2026-05-22T19:16:00,10,SCN-10-2,Success,Verification passed
8252,2086,2026-05-20T20:06:00,1,SCN-1-3,Success,Verification passed
8253,9785,2026-05-19T21:10:00,10,SCN-10-4,Success,Verification passed
8254,2434,2026-05-18T22:58:00,7,SCN-7-3,Success,Verification passed
8255,6163,2026-05-17T20:25:00,11,SCN-11-3,Success,Verification passed
8256,2421,2026-05-15T19:50:00,14,SCN-14-3,Success,Verification passed
8257,8362,2026-05-16T16:52:00,6,SCN-6-2,Success,Verification passed
8258,4731,2026-05-15T21:10:00,13,SCN-13-2,Success,Verification passed
8259,8211,2026-05-15T20:56:00,13,SCN-13-3,Success,Verification passed
8260,773,2026-05-17T18:53:00,10,SCN-10-2,Success,Verification passed
8261,1413,2026-05-17T20:27:00,8,SCN-8-2,Success,Verification passed
8262,5496,2026-05-20T19:39:00,3,SCN-3-1,Success,Verification passed
8263,9626,2026-05-20T19:47:00,3,SCN-3-3,Success,Verification passed
8264,8232,2026-05-16T14:51:00,4,SCN-4-3,Success,Verification passed
8265,9438,2026-05-22T20:11:00,9,SCN-9-3,Success,Verification passed
8266,7706,2026-05-20T21:25:00,1,SCN-1-4,Success,Verification passed
8267,2720,2026-05-14T19:25:00,5,SCN-5-3,Success,Verification passed
8268,3472,2026-05-16T14:59:00,3,SCN-3-4,Success,Verification passed
8269,4292,2026-05-16T15:59:00,6,SCN-6-4,Success,Verification passed
8270,3479,2026-05-23T15:35:00,11,SCN-11-3,Success,Verification passed
8271,9847,2026-05-21T22:50:00,10,SCN-10-3,Success,Verification passed
8272,73,2026-05-17T20:56:00,8,SCN-8-1,Success,Verification passed
8273,275,2026-05-19T21:05:00,10,SCN-10-1,Success,Verification passed
8274,791,2026-05-15T20:38:00,14,SCN-14-1,Success,Verification passed
8275,456,2026-05-20T19:32:00,4,SCN-4-2,Success,Verification passed
8276,6172,2026-05-16T15:45:00,1,SCN-1-2,Success,Verification passed
8277,68,2026-05-22T20:00:00,11,SCN-11-2,Success,Verification passed
8278,3025,2026-05-19T19:10:00,11,SCN-11-1,Success,Verification passed
8279,2900,2026-05-14T19:55:00,2,SCN-2-3,Success,Verification passed
8280,5875,2026-05-19T20:39:00,7,SCN-7-1,Success,Verification passed
8281,2124,2026-05-18T20:55:00,8,SCN-8-1,Success,Verification passed
8282,3548,2026-05-22T20:00:00,9,SCN-9-2,Success,Verification passed
8283,4030,2026-05-14T19:13:00,1,SCN-1-3,Success,Verification passed
8284,5223,2026-05-17T18:33:00,9,SCN-9-4,Success,Verification passed
8285,9202,2026-05-16T15:38:00,5,SCN-5-4,Success,Verification passed
8286,3287,2026-05-21T23:12:00,8,SCN-8-2,Success,Verification passed
8287,5802,2026-05-16T14:58:00,5,SCN-5-4,Success,Verification passed
8288,26,2026-05-20T21:11:00,3,SCN-3-1,Success,Verification passed
8289,4589,2026-05-23T14:35:00,8,SCN-8-2,Success,Verification passed
8290,5885,2026-05-19T20:49:00,9,SCN-9-1,Success,Verification passed
8291,5560,2026-05-14T21:11:00,3,SCN-3-3,Success,Verification passed
8292,2602,2026-05-16T16:31:00,5,SCN-5-3,Success,Verification passed
8293,7916,2026-05-20T21:14:00,5,SCN-5-1,Success,Verification passed
8294,6865,2026-05-19T20:04:00,8,SCN-8-1,Duplicate,flagged by fraud rules
8295,6617,2026-05-21T21:56:00,10,SCN-10-1,Success,Verification passed
8296,5743,2026-05-17T20:51:00,11,SCN-11-1,Success,Verification passed
8297,1544,2026-05-18T20:38:00,11,SCN-11-4,Success,Verification passed
8298,4523,2026-05-17T21:25:00,10,SCN-10-2,Success,Verification passed
8299,9744,2026-05-18T21:37:00,7,SCN-7-4,Success,Verification passed
8300,6843,2026-05-17T20:17:00,7,SCN-7-3,Success,Verification passed
8301,4923,2026-05-17T19:20:00,10,SCN-10-1,Success,Verification passed
8302,9577,2026-05-21T22:47:00,7,SCN-7-2,Success,Verification passed
8303,4905,2026-05-19T19:29:00,9,SCN-9-2,Success,Verification passed
8304,2714,2026-05-18T22:55:00,9,SCN-9-2,Success,Verification passed
8305,2286,2026-05-20T19:57:00,3,SCN-3-1,Success,Verification passed
8306,8183,2026-05-17T19:42:00,10,SCN-10-2,Success,Verification passed
8307,9610,2026-05-14T20:52:00,5,SCN-5-1,Success,Verification passed
8308,7039,2026-05-23T14:35:00,8,SCN-8-2,Success,Verification passed
8309,6297,2026-05-21T21:44:00,8,SCN-8-1,Success,Verification passed
8310,1887,2026-05-21T22:50:00,10,SCN-10-4,Success,Verification passed
8311,9810,2026-05-14T20:46:00,3,SCN-3-1,Success,Verification passed
8312,4348,2026-05-22T19:12:00,10,SCN-10-2,Duplicate,flagged by fraud rules
8313,5506,2026-05-20T19:14:00,2,SCN-2-4,Success,Verification passed
8314,4869,2026-05-23T16:17:00,10,SCN-10-2,Success,Verification passed
8315,4747,2026-05-21T23:21:00,8,SCN-8-3,Success,Verification passed
8316,3063,2026-05-17T19:10:00,9,SCN-9-2,Success,Verification passed
8317,3928,2026-05-22T19:56:00,9,SCN-9-1,Success,Verification passed
8318,1328,2026-05-22T19:55:00,7,SCN-7-2,Success,Verification passed
8319,7792,2026-05-16T17:23:00,6,SCN-6-3,Success,Verification passed
8320,2709,2026-05-23T15:12:00,9,SCN-9-2,Success,Verification passed
8321,3603,2026-05-17T20:11:00,7,SCN-7-2,Success,Verification passed
8322,3502,2026-05-16T16:42:00,6,SCN-6-1,Success,Verification passed
8323,4155,2026-05-19T19:22:00,10,SCN-10-4,Duplicate,flagged by fraud rules
8324,2425,2026-05-19T18:37:00,10,SCN-10-4,Success,Verification passed
8325,3649,2026-05-23T14:42:00,10,SCN-10-1,Success,Verification passed
8326,1730,2026-05-14T18:42:00,5,SCN-5-4,Suspicious Transfer,flagged by fraud rules
8327,2503,2026-05-17T20:25:00,10,SCN-10-3,Success,Verification passed
8328,5665,2026-05-19T19:36:00,11,SCN-11-2,Success,Verification passed
8329,3561,2026-05-15T18:39:00,13,SCN-13-1,Success,Verification passed
8330,1245,2026-05-19T19:34:00,8,SCN-8-3,Success,Verification passed
8331,3694,2026-05-18T23:17:00,9,SCN-9-1,Success,Verification passed
8332,2093,2026-05-17T21:18:00,11,SCN-11-4,Success,Verification passed
8333,3853,2026-05-17T20:42:00,7,SCN-7-4,Success,Verification passed
8334,3829,2026-05-23T14:55:00,10,SCN-10-3,Success,Verification passed
8335,8412,2026-05-16T16:23:00,5,SCN-5-4,Success,Verification passed
8336,4869,2026-05-23T15:40:00,10,SCN-10-2,Success,Verification passed
8337,6369,2026-05-23T15:38:00,9,SCN-9-3,Success,Verification passed
8338,9668,2026-05-22T19:40:00,10,SCN-10-2,Success,Verification passed
8339,2701,2026-05-15T19:11:00,15,SCN-15-2,Success,Verification passed
8340,1048,2026-05-22T19:23:00,8,SCN-8-2,Success,Verification passed
8341,7080,2026-05-14T20:10:00,4,SCN-4-2,Success,Verification passed
8342,3445,2026-05-19T20:04:00,8,SCN-8-3,Success,Verification passed
8343,6467,2026-05-21T21:05:00,9,SCN-9-3,Success,Verification passed
8344,5602,2026-05-16T15:24:00,4,SCN-4-3,Success,Verification passed
8345,9095,2026-05-19T19:18:00,9,SCN-9-1,Success,Verification passed
8346,6251,2026-05-15T19:49:00,15,SCN-15-4,Success,Verification passed
8347,6195,2026-05-19T21:12:00,11,SCN-11-4,Success,Verification passed
8348,9085,2026-05-19T19:55:00,9,SCN-9-1,Success,Verification passed
8349,7926,2026-05-20T19:51:00,1,SCN-1-4,Success,Verification passed
8350,3438,2026-05-22T19:08:00,11,SCN-11-2,Success,Verification passed
8351,3706,2026-05-20T20:36:00,2,SCN-2-3,Success,Verification passed
8352,1247,2026-05-21T23:14:00,8,SCN-8-1,Success,Verification passed
8353,7653,2026-05-17T18:59:00,7,SCN-7-1,Success,Verification passed
8354,4483,2026-05-17T18:50:00,9,SCN-9-3,Success,Verification passed
8355,6804,2026-05-18T20:35:00,10,SCN-10-2,Success,Verification passed
8356,5180,2026-05-14T19:36:00,5,SCN-5-2,Success,Verification passed
8357,9022,2026-05-16T17:19:00,4,SCN-4-3,Success,Verification passed
8358,6092,2026-05-16T15:22:00,4,SCN-4-1,Success,Verification passed
8359,7906,2026-05-20T18:54:00,1,SCN-1-4,Success,Verification passed
8360,3165,2026-05-19T20:47:00,9,SCN-9-3,Success,Verification passed
8361,1918,2026-05-22T20:14:00,11,SCN-11-4,Success,Verification passed
8362,5071,2026-05-15T19:29:00,12,SCN-12-2,Success,Verification passed
8363,3340,2026-05-14T19:26:00,3,SCN-3-4,Success,Verification passed
8364,1763,2026-05-17T18:47:00,11,SCN-11-3,Success,Verification passed
8365,3011,2026-05-15T20:14:00,15,SCN-15-4,Success,Verification passed
8366,2070,2026-05-14T20:08:00,3,SCN-3-1,Success,Verification passed
8367,6978,2026-05-22T18:39:00,9,SCN-9-4,Success,Verification passed
8368,4513,2026-05-17T19:10:00,7,SCN-7-3,Success,Verification passed
8369,9001,2026-05-15T20:27:00,15,SCN-15-1,Success,Verification passed
8370,4352,2026-05-16T15:16:00,1,SCN-1-1,Success,Verification passed
8371,8408,2026-05-22T20:50:00,7,SCN-7-1,Success,Verification passed
8372,1746,2026-05-20T19:06:00,1,SCN-1-3,Success,Verification passed
8373,8495,2026-05-19T19:50:00,8,SCN-8-1,Invalid QR,flagged by fraud rules
8374,9201,2026-05-15T19:33:00,12,SCN-12-4,Success,Verification passed
8375,4073,2026-05-17T20:21:00,9,SCN-9-3,Success,Verification passed
8376,381,2026-05-15T19:41:00,13,SCN-13-2,Success,Verification passed
8377,5085,2026-05-19T19:25:00,8,SCN-8-2,Success,Verification passed
8378,2313,2026-05-17T20:43:00,11,SCN-11-4,Success,Verification passed
8379,8721,2026-05-15T20:33:00,13,SCN-13-1,Success,Verification passed
8380,7312,2026-05-16T14:59:00,3,SCN-3-2,Success,Verification passed
8381,3311,2026-05-15T18:32:00,16,SCN-16-1,Success,Verification passed
8382,8391,2026-05-15T19:55:00,16,SCN-16-3,Success,Verification passed
8383,3678,2026-05-22T20:44:00,8,SCN-8-4,Success,Verification passed
8384,7762,2026-05-16T17:17:00,1,SCN-1-1,Success,Verification passed
8385,3444,2026-05-18T21:26:00,9,SCN-9-1,Success,Verification passed
8386,9760,2026-05-14T19:48:00,6,SCN-6-4,Success,Verification passed
8387,7006,2026-05-20T19:41:00,6,SCN-6-1,Success,Verification passed
8388,5546,2026-05-20T20:34:00,3,SCN-3-4,Success,Verification passed
8389,5826,2026-05-20T19:33:00,6,SCN-6-3,Success,Verification passed
8390,1257,2026-05-21T23:11:00,7,SCN-7-3,Success,Verification passed
8391,9333,2026-05-17T19:03:00,9,SCN-9-3,Success,Verification passed
8392,5712,2026-05-16T16:21:00,4,SCN-4-4,Success,Verification passed
8393,2229,2026-05-23T16:31:00,9,SCN-9-1,Success,Verification passed
8394,7462,2026-05-16T15:00:00,4,SCN-4-1,Success,Verification passed
8395,1699,2026-05-23T15:13:00,7,SCN-7-3,Success,Verification passed
8396,3111,2026-05-15T19:57:00,12,SCN-12-1,Success,Verification passed
8397,6658,2026-05-22T21:06:00,7,SCN-7-2,Success,Verification passed
8398,9833,2026-05-17T19:25:00,9,SCN-9-4,Success,Verification passed
8399,2286,2026-05-20T21:11:00,3,SCN-3-2,Success,Verification passed
8400,9378,2026-05-22T20:20:00,10,SCN-10-3,Success,Verification passed
8401,4725,2026-05-19T19:34:00,7,SCN-7-4,Success,Verification passed
8402,2820,2026-05-14T19:35:00,1,SCN-1-2,Success,Verification passed
8403,4404,2026-05-18T22:07:00,9,SCN-9-3,Success,Verification passed
8404,1636,2026-05-20T19:30:00,2,SCN-2-4,Success,Verification passed
8405,2629,2026-05-23T16:30:00,7,SCN-7-4,Success,Verification passed
8406,1097,2026-05-21T20:31:00,8,SCN-8-4,Success,Verification passed
8407,9620,2026-05-14T20:13:00,6,SCN-6-4,Success,Verification passed
8408,5707,2026-05-21T21:53:00,7,SCN-7-2,Success,Verification passed
8409,7739,2026-05-23T16:51:00,9,SCN-9-2,Success,Verification passed
8410,3813,2026-05-17T19:16:00,7,SCN-7-2,Success,Verification passed
8411,5466,2026-05-20T19:41:00,3,SCN-3-3,Success,Verification passed
8412,7075,2026-05-19T19:48:00,10,SCN-10-2,Success,Verification passed
8413,7898,2026-05-22T19:41:00,7,SCN-7-2,Success,Verification passed
8414,8641,2026-05-15T19:25:00,15,SCN-15-2,Success,Verification passed
8415,5158,2026-05-22T18:49:00,11,SCN-11-4,Success,Verification passed
8416,4023,2026-05-17T19:51:00,9,SCN-9-1,Success,Verification passed
8417,8718,2026-05-22T21:09:00,8,SCN-8-1,Success,Verification passed
8418,8221,2026-05-15T20:20:00,14,SCN-14-3,Success,Verification passed
8419,8045,2026-05-19T19:36:00,9,SCN-9-2,Success,Verification passed
8420,7919,2026-05-23T16:28:00,8,SCN-8-2,Success,Verification passed
8421,4295,2026-05-19T19:05:00,10,SCN-10-2,Success,Verification passed
8422,5239,2026-05-23T14:35:00,10,SCN-10-2,Success,Verification passed
8423,2974,2026-05-18T22:57:00,7,SCN-7-4,Success,Verification passed
8424,9455,2026-05-19T20:27:00,9,SCN-9-3,Success,Verification passed
8425,3081,2026-05-15T19:42:00,14,SCN-14-3,Success,Verification passed
8426,3335,2026-05-19T20:42:00,11,SCN-11-3,Success,Verification passed
8427,3571,2026-05-15T19:25:00,14,SCN-14-2,Success,Verification passed
8428,4769,2026-05-23T17:12:00,10,SCN-10-1,Success,Verification passed
8429,9885,2026-05-19T20:17:00,9,SCN-9-1,Success,Verification passed
8430,2784,2026-05-18T22:44:00,7,SCN-7-3,Success,Verification passed
8431,7432,2026-05-16T17:20:00,6,SCN-6-2,Success,Verification passed
8432,1433,2026-05-17T18:55:00,8,SCN-8-4,Success,Verification passed
8433,5057,2026-05-21T20:48:00,7,SCN-7-2,Success,Verification passed
8434,9064,2026-05-18T20:59:00,9,SCN-9-2,Success,Verification passed
8435,1457,2026-05-21T21:29:00,10,SCN-10-3,Success,Verification passed
8436,4340,2026-05-14T19:54:00,2,SCN-2-4,Success,Verification passed
8437,7911,2026-05-15T20:30:00,13,SCN-13-2,Success,Verification passed
8438,1591,2026-05-15T20:58:00,14,SCN-14-4,Success,Verification passed
8439,1099,2026-05-23T15:12:00,10,SCN-10-1,Success,Verification passed
8440,980,2026-05-14T21:07:00,2,SCN-2-2,Suspicious Transfer,flagged by fraud rules
8441,7652,2026-05-16T16:57:00,4,SCN-4-2,Success,Verification passed
8442,239,2026-05-23T14:57:00,8,SCN-8-3,Success,Verification passed
8443,6242,2026-05-16T15:20:00,4,SCN-4-4,Success,Verification passed
8444,6003,2026-05-17T21:18:00,9,SCN-9-3,Success,Verification passed
8445,6613,2026-05-17T21:07:00,10,SCN-10-2,Success,Verification passed
8446,4136,2026-05-20T19:19:00,1,SCN-1-1,Success,Verification passed
