sensor_id,name,type,zone_id,status,last_reading,current_value,health_score
SEN-024,Wankhede Stadium - Concourse Lower A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,35,Healthy,2026-04-01T18:23:00,0.426,96
SEN-025,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-01T18:24:00,50.0,99
SEN-026,Eden Gardens - Concourse Lower A 1 - HVAC Temp Sensor,HVAC Temp Sensor,17,Healthy,2026-04-01T18:25:00,23.8,87
SEN-027,Narendra Modi Stadium - High Court Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,11,Healthy,2026-04-01T18:26:00,91,99
SEN-028,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-01T18:27:00,50.0,98
SEN-029,Eden Gardens - Press Box 1 - Wi-Fi Access Point,Wi-Fi Access Point,18,Healthy,2026-04-01T18:28:00,108,88
SEN-030,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-01T18:29:00,100.0,96
SEN-031,Narendra Modi Stadium - Concourse Lower B 1 - Water Flow Meter,Water Flow Meter,9,Healthy,2026-04-01T18:30:00,21.3,92
SEN-032,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-01T18:31:00,0.196,93
SEN-033,Eden Gardens - Corporate Box A 1 - Lighting Controller,Lighting Controller,26,Healthy,2026-04-01T18:32:00,0.0,93
SEN-034,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-01T18:33:00,24.5,87
SEN-035,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-01T18:34:00,0.35,93
SEN-036,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-01T18:35:00,0.082,90
SEN-037,Wankhede Stadium - Concourse Lower A 1 - Backup Generator,Backup Generator,35,Healthy,2026-04-01T18:36:00,12.0,94
SEN-038,Narendra Modi Stadium - Concourse Lower B 1 - HVAC Temp Sensor,HVAC Temp Sensor,9,Healthy,2026-04-01T18:37:00,20.9,94
SEN-039,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-01T18:38:00,12.0,98
SEN-040,Narendra Modi Stadium - South Stand 1 - Lighting Controller,Lighting Controller,16,Healthy,2026-04-01T18:39:00,100.0,97
SEN-041,Narendra Modi Stadium - Food Court West 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,7,Healthy,2026-04-01T18:40:00,0.09,99
SEN-042,Eden Gardens - West Stand 1 - Lighting Controller,Lighting Controller,23,Healthy,2026-04-01T18:41:00,100.0,99
SEN-043,Narendra Modi Stadium - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,16,Healthy,2026-04-01T18:42:00,21.1,89
SEN-044,Eden Gardens - VIP Lounge South 1 - Wi-Fi Access Point,Wi-Fi Access Point,29,Healthy,2026-04-01T18:43:00,236,91
SEN-045,Eden Gardens - Press Box 1 - Lighting Controller,Lighting Controller,18,Healthy,2026-04-01T18:44:00,80.0,95
SEN-046,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-01T18:45:00,0.0,95
SEN-047,Eden Gardens - VIP Lounge South 1 - Lighting Controller,Lighting Controller,29,Healthy,2026-04-01T18:46:00,0.0,91
SEN-048,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-01T18:47:00,100.0,93
SEN-049,Narendra Modi Stadium - High Court Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,11,Healthy,2026-04-01T18:48:00,0.02,90
SEN-050,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-01T18:49:00,0.084,92
SEN-051,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-01T18:50:00,0.258,91
SEN-052,Eden Gardens - West Stand 1 - Water Flow Meter,Water Flow Meter,23,Healthy,2026-04-01T18:51:00,39.5,85
SEN-053,Wankhede Stadium - High Court Stand 1 - Backup Generator,Backup Generator,37,Healthy,2026-04-01T18:52:00,100.0,85
SEN-054,Narendra Modi Stadium - South Pavilion 1 - Backup Generator,Backup Generator,6,Healthy,2026-04-01T18:53:00,12.0,98
SEN-055,Wankhede Stadium - Food Court West 1 - Backup Generator,Backup Generator,36,Healthy,2026-04-01T18:54:00,100.0,90
SEN-056,Eden Gardens - East Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,21,Healthy,2026-04-01T18:55:00,122,85
SEN-057,Wankhede Stadium - VIP Lounge South 1 - Water Flow Meter,Water Flow Meter,39,Healthy,2026-04-01T18:56:00,11.8,86
SEN-058,Wankhede Stadium - Medical Center A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,33,Healthy,2026-04-01T18:57:00,0.433,86
SEN-059,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-01T18:58:00,31.2,92
SEN-060,Eden Gardens - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,24,Maintenance Required,2026-04-01T18:59:00,0.159,54
SEN-061,Narendra Modi Stadium - Press Box 1 - Lighting Controller,Lighting Controller,10,Healthy,2026-04-01T19:00:00,100.0,97
SEN-062,Wankhede Stadium - Grand Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,38,Healthy,2026-04-01T19:01:00,0.448,90
SEN-063,Wankhede Stadium - South Stand 1 - Backup Generator,Backup Generator,32,Healthy,2026-04-01T19:02:00,0.0,87
SEN-064,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-01T19:03:00,0.224,87
SEN-065,Wankhede Stadium - Food Court West 1 - Backup Generator,Backup Generator,36,Healthy,2026-04-01T19:04:00,0.0,97
SEN-066,Wankhede Stadium - Food Court West 1 - Wi-Fi Access Point,Wi-Fi Access Point,36,Healthy,2026-04-01T19:05:00,131,91
SEN-067,Wankhede Stadium - Medical Center A 1 - Wi-Fi Access Point,Wi-Fi Access Point,33,Healthy,2026-04-01T19:06:00,20,85
SEN-068,Narendra Modi Stadium - Food Court West 1 - Water Flow Meter,Water Flow Meter,7,Maintenance Required,2026-04-01T19:07:00,20.1,42
SEN-069,Wankhede Stadium - Concourse Upper B 1 - HVAC Temp Sensor,HVAC Temp Sensor,31,Healthy,2026-04-01T19:08:00,23.3,100
SEN-070,Eden Gardens - Corporate Box A 1 - Backup Generator,Backup Generator,26,Maintenance Required,2026-04-01T19:09:00,12.0,27
SEN-071,Eden Gardens - VIP Lounge North 1 - Water Flow Meter,Water Flow Meter,28,Healthy,2026-04-01T19:10:00,22.6,98
SEN-072,Eden Gardens - West Stand 1 - Lighting Controller,Lighting Controller,23,Healthy,2026-04-01T19:11:00,100.0,90
SEN-073,Wankhede Stadium - Corporate Box B 1 - HVAC Temp Sensor,HVAC Temp Sensor,34,Healthy,2026-04-01T19:12:00,21.3,86
SEN-074,Narendra Modi Stadium - South Stand 1 - Backup Generator,Backup Generator,16,Healthy,2026-04-01T19:13:00,100.0,95
SEN-075,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-01T19:14:00,0.115,95
SEN-076,Eden Gardens - Press Box 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,18,Healthy,2026-04-01T19:15:00,0.209,94
SEN-077,Narendra Modi Stadium - North Stand 1 - Backup Generator,Backup Generator,1,Healthy,2026-04-01T19:16:00,100.0,100
SEN-078,Narendra Modi Stadium - South Pavilion 1 - Water Flow Meter,Water Flow Meter,6,Healthy,2026-04-01T19:17:00,21.9,97
SEN-079,Eden Gardens - North Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,27,Healthy,2026-04-01T19:18:00,179,95
SEN-080,Wankhede Stadium - High Court Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,37,Maintenance Required,2026-04-01T19:19:00,117,58
SEN-081,Narendra Modi Stadium - South Stand 1 - Backup Generator,Backup Generator,16,Healthy,2026-04-01T19:20:00,100.0,87
SEN-082,Narendra Modi Stadium - Concourse Lower B 1 - Wi-Fi Access Point,Wi-Fi Access Point,9,Maintenance Required,2026-04-01T19:21:00,111,45
SEN-083,Eden Gardens - East Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,21,Healthy,2026-04-01T19:22:00,0.281,97
SEN-084,Eden Gardens - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,25,Healthy,2026-04-01T19:23:00,24.1,90
SEN-085,Narendra Modi Stadium - Grand Stand 1 - Water Flow Meter,Water Flow Meter,15,Healthy,2026-04-01T19:24:00,18.5,88
SEN-086,Eden Gardens - Club Clubhouse 1 - HVAC Temp Sensor,HVAC Temp Sensor,24,Healthy,2026-04-01T19:25:00,23.8,90
SEN-087,Narendra Modi Stadium - Press Box 1 - Backup Generator,Backup Generator,10,Healthy,2026-04-01T19:26:00,0.0,91
SEN-088,Eden Gardens - VIP Lounge North 1 - Wi-Fi Access Point,Wi-Fi Access Point,28,Maintenance Required,2026-04-01T19:27:00,93,59
SEN-089,Eden Gardens - Food Court West 1 - Water Flow Meter,Water Flow Meter,19,Healthy,2026-04-01T19:28:00,8.5,85
SEN-090,Narendra Modi Stadium - Concourse Upper B 1 - Lighting Controller,Lighting Controller,13,Healthy,2026-04-01T19:29:00,50.0,91
SEN-091,Wankhede Stadium - Concourse Upper B 1 - Water Flow Meter,Water Flow Meter,31,Healthy,2026-04-01T19:30:00,23.5,86
SEN-092,Narendra Modi Stadium - Corporate Box A 1 - Backup Generator,Backup Generator,4,Healthy,2026-04-01T19:31:00,12.0,96
SEN-093,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-01T19:32:00,12.0,94
SEN-094,Narendra Modi Stadium - North Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,1,Healthy,2026-04-01T19:33:00,27,100
SEN-095,Narendra Modi Stadium - High Court Stand 1 - Backup Generator,Backup Generator,11,Healthy,2026-04-01T19:34:00,100.0,90
SEN-096,Wankhede Stadium - Concourse Lower A 1 - Water Flow Meter,Water Flow Meter,35,Healthy,2026-04-01T19:35:00,5.5,93
SEN-097,Wankhede Stadium - Club Clubhouse 1 - Wi-Fi Access Point,Wi-Fi Access Point,40,Healthy,2026-04-01T19:36:00,79,87
SEN-098,Narendra Modi Stadium - Food Court West 1 - HVAC Temp Sensor,HVAC Temp Sensor,7,Healthy,2026-04-01T19:37:00,22.1,98
SEN-099,Narendra Modi Stadium - South Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,16,Healthy,2026-04-01T19:38:00,0.321,97
SEN-100,Narendra Modi Stadium - Corporate Box A 1 - HVAC Temp Sensor,HVAC Temp Sensor,4,Healthy,2026-04-01T19:39:00,24.8,97
SEN-001,Eden Gardens - Food Court West 1 - Water Flow Meter,Water Flow Meter,19,Healthy,2026-04-01T19:40:00,20.5,100
SEN-002,Wankhede Stadium - Concourse Upper B 1 - Backup Generator,Backup Generator,31,Healthy,2026-04-01T19:41:00,12.0,100
SEN-003,Eden Gardens - South Pavilion 1 - HVAC Temp Sensor,HVAC Temp Sensor,30,Healthy,2026-04-01T19:42:00,22.4,85
SEN-004,Eden Gardens - East Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,21,Healthy,2026-04-01T19:43:00,14,86
SEN-005,Narendra Modi Stadium - Concourse Upper A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,5,Healthy,2026-04-01T19:44:00,0.311,93
SEN-006,Eden Gardens - Press Box 1 - Water Flow Meter,Water Flow Meter,18,Healthy,2026-04-01T19:45:00,18.3,93
SEN-007,Eden Gardens - Corporate Box B 1 - HVAC Temp Sensor,HVAC Temp Sensor,20,Healthy,2026-04-01T19:46:00,21.7,91
SEN-008,Narendra Modi Stadium - Corporate Box A 1 - HVAC Temp Sensor,HVAC Temp Sensor,4,Healthy,2026-04-01T19:47:00,21.8,86
SEN-009,Wankhede Stadium - Medical Center A 1 - HVAC Temp Sensor,HVAC Temp Sensor,33,Healthy,2026-04-01T19:48:00,19.0,87
SEN-010,Wankhede Stadium - High Court Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,37,Healthy,2026-04-01T19:49:00,22.7,95
SEN-011,Narendra Modi Stadium - Food Court West 1 - Water Flow Meter,Water Flow Meter,7,Healthy,2026-04-01T19:50:00,5.4,87
SEN-012,Narendra Modi Stadium - North Stand 1 - Water Flow Meter,Water Flow Meter,1,Healthy,2026-04-01T19:51:00,36.9,91
SEN-013,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-01T19:52:00,0.301,86
SEN-014,Wankhede Stadium - Concourse Upper B 1 - Lighting Controller,Lighting Controller,31,Healthy,2026-04-01T19:53:00,80.0,93
SEN-015,Narendra Modi Stadium - VIP Lounge North 1 - HVAC Temp Sensor,HVAC Temp Sensor,3,Healthy,2026-04-01T19:54:00,23.9,87
SEN-016,Wankhede Stadium - Club Clubhouse 1 - Lighting Controller,Lighting Controller,40,Healthy,2026-04-01T19:55:00,50.0,86
SEN-017,Eden Gardens - Concourse Lower A 1 - Backup Generator,Backup Generator,17,Healthy,2026-04-01T19:56:00,100.0,89
SEN-018,Eden Gardens - Food Court West 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,19,Healthy,2026-04-01T19:57:00,0.27,89
SEN-019,Narendra Modi Stadium - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,16,Healthy,2026-04-01T19:58:00,23.4,96
SEN-020,Wankhede Stadium - South Stand 1 - Water Flow Meter,Water Flow Meter,32,Healthy,2026-04-01T19:59:00,17.0,97
SEN-021,Eden Gardens - VIP Lounge North 1 - Wi-Fi Access Point,Wi-Fi Access Point,28,Healthy,2026-04-01T20:00:00,83,97
SEN-022,Wankhede Stadium - Club Clubhouse 1 - Backup Generator,Backup Generator,40,Healthy,2026-04-01T20:01:00,100.0,97
SEN-023,Eden Gardens - Food Court West 1 - Wi-Fi Access Point,Wi-Fi Access Point,19,Healthy,2026-04-01T20:02:00,147,86
SEN-024,Wankhede Stadium - Concourse Lower A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,35,Healthy,2026-04-01T20:03:00,0.178,91
SEN-025,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-01T20:04:00,80.0,95
SEN-026,Eden Gardens - Concourse Lower A 1 - HVAC Temp Sensor,HVAC Temp Sensor,17,Healthy,2026-04-01T20:05:00,20.5,88
SEN-027,Narendra Modi Stadium - High Court Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,11,Healthy,2026-04-01T20:06:00,124,100
SEN-028,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-01T20:07:00,0.0,97
SEN-029,Eden Gardens - Press Box 1 - Wi-Fi Access Point,Wi-Fi Access Point,18,Healthy,2026-04-01T20:08:00,182,92
SEN-030,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-01T20:09:00,80.0,97
SEN-031,Narendra Modi Stadium - Concourse Lower B 1 - Water Flow Meter,Water Flow Meter,9,Healthy,2026-04-01T20:10:00,26.5,97
SEN-032,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-01T20:11:00,0.165,96
SEN-033,Eden Gardens - Corporate Box A 1 - Lighting Controller,Lighting Controller,26,Healthy,2026-04-01T20:12:00,80.0,91
SEN-034,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-01T20:13:00,36.9,98
SEN-035,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-01T20:14:00,0.014,97
SEN-036,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-01T20:15:00,0.345,87
SEN-037,Wankhede Stadium - Concourse Lower A 1 - Backup Generator,Backup Generator,35,Healthy,2026-04-01T20:16:00,0.0,85
SEN-038,Narendra Modi Stadium - Concourse Lower B 1 - HVAC Temp Sensor,HVAC Temp Sensor,9,Healthy,2026-04-01T20:17:00,20.2,100
SEN-039,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-01T20:18:00,0.0,96
SEN-040,Narendra Modi Stadium - South Stand 1 - Lighting Controller,Lighting Controller,16,Healthy,2026-04-01T20:19:00,0.0,89
SEN-041,Narendra Modi Stadium - Food Court West 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,7,Healthy,2026-04-01T20:20:00,0.067,97
SEN-042,Eden Gardens - West Stand 1 - Lighting Controller,Lighting Controller,23,Healthy,2026-04-01T20:21:00,80.0,85
SEN-043,Narendra Modi Stadium - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,16,Healthy,2026-04-01T20:22:00,22.9,92
SEN-044,Eden Gardens - VIP Lounge South 1 - Wi-Fi Access Point,Wi-Fi Access Point,29,Healthy,2026-04-01T20:23:00,233,86
SEN-045,Eden Gardens - Press Box 1 - Lighting Controller,Lighting Controller,18,Healthy,2026-04-01T20:24:00,80.0,91
SEN-046,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-01T20:25:00,50.0,87
SEN-047,Eden Gardens - VIP Lounge South 1 - Lighting Controller,Lighting Controller,29,Healthy,2026-04-01T20:26:00,100.0,85
SEN-048,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-01T20:27:00,100.0,89
SEN-049,Narendra Modi Stadium - High Court Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,11,Healthy,2026-04-01T20:28:00,0.089,88
SEN-050,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-01T20:29:00,0.129,100
SEN-051,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-01T20:30:00,0.296,90
SEN-052,Eden Gardens - West Stand 1 - Water Flow Meter,Water Flow Meter,23,Healthy,2026-04-01T20:31:00,30.9,89
SEN-053,Wankhede Stadium - High Court Stand 1 - Backup Generator,Backup Generator,37,Healthy,2026-04-01T20:32:00,100.0,94
SEN-054,Narendra Modi Stadium - South Pavilion 1 - Backup Generator,Backup Generator,6,Healthy,2026-04-01T20:33:00,100.0,86
SEN-055,Wankhede Stadium - Food Court West 1 - Backup Generator,Backup Generator,36,Healthy,2026-04-01T20:34:00,12.0,92
SEN-056,Eden Gardens - East Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,21,Healthy,2026-04-01T20:35:00,27,85
SEN-057,Wankhede Stadium - VIP Lounge South 1 - Water Flow Meter,Water Flow Meter,39,Healthy,2026-04-01T20:36:00,26.7,85
SEN-058,Wankhede Stadium - Medical Center A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,33,Healthy,2026-04-01T20:37:00,0.342,91
SEN-059,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-01T20:38:00,38.2,94
SEN-060,Eden Gardens - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,24,Maintenance Required,2026-04-01T20:39:00,0.117,50
SEN-061,Narendra Modi Stadium - Press Box 1 - Lighting Controller,Lighting Controller,10,Healthy,2026-04-01T20:40:00,50.0,97
SEN-062,Wankhede Stadium - Grand Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,38,Healthy,2026-04-01T20:41:00,0.245,99
SEN-063,Wankhede Stadium - South Stand 1 - Backup Generator,Backup Generator,32,Healthy,2026-04-01T20:42:00,100.0,100
SEN-064,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-01T20:43:00,0.309,90
SEN-065,Wankhede Stadium - Food Court West 1 - Backup Generator,Backup Generator,36,Healthy,2026-04-01T20:44:00,12.0,88
SEN-066,Wankhede Stadium - Food Court West 1 - Wi-Fi Access Point,Wi-Fi Access Point,36,Healthy,2026-04-01T20:45:00,222,88
SEN-067,Wankhede Stadium - Medical Center A 1 - Wi-Fi Access Point,Wi-Fi Access Point,33,Healthy,2026-04-01T20:46:00,130,92
SEN-068,Narendra Modi Stadium - Food Court West 1 - Water Flow Meter,Water Flow Meter,7,Maintenance Required,2026-04-01T20:47:00,18.7,53
SEN-069,Wankhede Stadium - Concourse Upper B 1 - HVAC Temp Sensor,HVAC Temp Sensor,31,Healthy,2026-04-01T20:48:00,24.5,99
SEN-070,Eden Gardens - Corporate Box A 1 - Backup Generator,Backup Generator,26,Maintenance Required,2026-04-01T20:49:00,12.0,39
SEN-071,Eden Gardens - VIP Lounge North 1 - Water Flow Meter,Water Flow Meter,28,Healthy,2026-04-01T20:50:00,32.4,97
SEN-072,Eden Gardens - West Stand 1 - Lighting Controller,Lighting Controller,23,Healthy,2026-04-01T20:51:00,50.0,93
SEN-073,Wankhede Stadium - Corporate Box B 1 - HVAC Temp Sensor,HVAC Temp Sensor,34,Healthy,2026-04-01T20:52:00,25.0,86
SEN-074,Narendra Modi Stadium - South Stand 1 - Backup Generator,Backup Generator,16,Healthy,2026-04-01T20:53:00,0.0,87
SEN-075,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-01T20:54:00,0.208,86
SEN-076,Eden Gardens - Press Box 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,18,Healthy,2026-04-01T20:55:00,0.321,95
SEN-077,Narendra Modi Stadium - North Stand 1 - Backup Generator,Backup Generator,1,Healthy,2026-04-01T20:56:00,0.0,91
SEN-078,Narendra Modi Stadium - South Pavilion 1 - Water Flow Meter,Water Flow Meter,6,Healthy,2026-04-01T20:57:00,16.1,97
SEN-079,Eden Gardens - North Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,27,Healthy,2026-04-01T20:58:00,196,87
SEN-080,Wankhede Stadium - High Court Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,37,Maintenance Required,2026-04-01T20:59:00,31,59
SEN-081,Narendra Modi Stadium - South Stand 1 - Backup Generator,Backup Generator,16,Healthy,2026-04-01T21:00:00,0.0,86
SEN-082,Narendra Modi Stadium - Concourse Lower B 1 - Wi-Fi Access Point,Wi-Fi Access Point,9,Maintenance Required,2026-04-01T21:01:00,15,40
SEN-083,Eden Gardens - East Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,21,Healthy,2026-04-01T21:02:00,0.16,94
SEN-084,Eden Gardens - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,25,Healthy,2026-04-01T21:03:00,19.3,86
SEN-085,Narendra Modi Stadium - Grand Stand 1 - Water Flow Meter,Water Flow Meter,15,Healthy,2026-04-01T21:04:00,33.9,89
SEN-086,Eden Gardens - Club Clubhouse 1 - HVAC Temp Sensor,HVAC Temp Sensor,24,Healthy,2026-04-01T21:05:00,22.2,88
SEN-087,Narendra Modi Stadium - Press Box 1 - Backup Generator,Backup Generator,10,Healthy,2026-04-01T21:06:00,12.0,88
SEN-088,Eden Gardens - VIP Lounge North 1 - Wi-Fi Access Point,Wi-Fi Access Point,28,Maintenance Required,2026-04-01T21:07:00,90,55
SEN-089,Eden Gardens - Food Court West 1 - Water Flow Meter,Water Flow Meter,19,Healthy,2026-04-01T21:08:00,15.4,87
SEN-090,Narendra Modi Stadium - Concourse Upper B 1 - Lighting Controller,Lighting Controller,13,Healthy,2026-04-01T21:09:00,100.0,86
